target,feature_set,model,transformation,fold_idx,r2,rmse,mae
HEI,M2_Core_Salinity,Ridge,RAW,11,0.130619,17.65121,12.255684
HEI,M2_Core_Salinity,Ridge,RAW,12,-4.248384,14.123278,13.364483
HEI,M2_Core_Salinity,Ridge,RAW,13,-0.520575,14.198513,11.082859
HEI,M2_Core_Salinity,Ridge,RAW,14,0.011834,28.096233,18.188531
HEI,M2_Core_Salinity,Ridge,RAW,15,-0.364452,13.051041,9.946691
HEI,M2_Core_Salinity,Ridge,RAW,16,-2.433735,12.937114,11.545972
HEI,M2_Core_Salinity,Ridge,RAW,17,-3.06878,13.289823,11.079925
HEI,M2_Core_Salinity,Ridge,RAW,18,-0.170641,21.924914,16.807834
HEI,M2_Core_Salinity,Ridge,RAW,19,0.081247,27.574394,16.864188
HEI,M2_Core_Salinity,Ridge,RAW,20,-5.030073,10.52428,7.990491
HEI,M2_Core_Salinity,Ridge,RAW,21,-0.412514,13.57865,10.995894
HEI,M2_Core_Salinity,Ridge,RAW,22,0.225856,17.273351,11.197117
HEI,M2_Core_Salinity,Ridge,RAW,23,-0.033747,28.666736,18.081639
HEI,M2_Core_Salinity,Ridge,RAW,24,-7.080868,16.891028,13.799589
HEI,M2_Core_Salinity,Ridge,RAW,25,-0.815909,15.715078,13.936712
HEI,M2_Core_Salinity,Lasso,LOG1P,1,-0.431396,8.099976,7.315173
HEI,M2_Core_Salinity,Lasso,LOG1P,2,-0.232064,35.293741,18.733667
HEI,M2_Core_Salinity,Lasso,LOG1P,3,0.234709,7.57241,5.949803
HEI,M2_Core_Salinity,Lasso,LOG1P,4,-3.288909,4.520716,4.059454
HEI,M2_Core_Salinity,Lasso,LOG1P,5,-1.204859,17.304353,13.376113
HEI,M2_Core_Salinity,Lasso,LOG1P,6,-0.000734,7.154325,6.385805
HEI,M2_Core_Salinity,Lasso,LOG1P,7,-0.057505,20.099227,11.563079
HEI,M2_Core_Salinity,Lasso,LOG1P,8,-0.098769,7.229273,5.011825
HEI,M2_Core_Salinity,Lasso,LOG1P,9,-0.000944,12.482709,8.514711
HEI,M2_Core_Salinity,Lasso,LOG1P,10,-0.134473,30.917859,15.486411
HEI,M2_Core_Salinity,Lasso,LOG1P,11,-0.181038,20.573172,10.883779
HEI,M2_Core_Salinity,Lasso,LOG1P,12,-0.3438,7.146444,6.452199
HEI,M2_Core_Salinity,Lasso,LOG1P,13,0.104155,10.898215,6.245241
HEI,M2_Core_Salinity,Lasso,LOG1P,14,-0.098068,29.617462,15.37207
HEI,M2_Core_Salinity,Lasso,LOG1P,15,-0.194449,12.210957,8.383923
HEI,M2_Core_Salinity,Lasso,LOG1P,16,0.253985,6.030145,4.653928
HEI,M2_Core_Salinity,Lasso,LOG1P,17,-0.487796,8.036349,7.361341
HEI,M2_Core_Salinity,Lasso,LOG1P,18,-0.618705,25.781602,18.156492
HEI,M2_Core_Salinity,Lasso,LOG1P,19,-0.032088,29.225705,14.668509
HEI,M2_Core_Salinity,Lasso,LOG1P,20,0.272205,3.656248,2.872828
HEI,M2_Core_Salinity,Lasso,LOG1P,21,-0.452293,13.768519,9.393261
HEI,M2_Core_Salinity,Lasso,LOG1P,22,-0.05743,20.187924,10.785556
HEI,M2_Core_Salinity,Lasso,LOG1P,23,-0.077856,29.271941,14.326364
HEI,M2_Core_Salinity,Lasso,LOG1P,24,0.035426,5.835726,4.999976
HEI,M2_Core_Salinity,Lasso,LOG1P,25,0.043265,11.406842,8.432457
HEI,M2_Core_Salinity,Lasso,RAW,1,-5.586469,17.375214,15.660445
HEI,M2_Core_Salinity,Lasso,RAW,2,-0.191441,34.707019,20.335103
HEI,M2_Core_Salinity,Lasso,RAW,3,-4.543048,20.379574,18.246667
HEI,M2_Core_Salinity,Lasso,RAW,4,-25.602296,11.258834,9.339949
HEI,M2_Core_Salinity,Lasso,RAW,5,-0.879577,15.97699,12.704123
HEI,M2_Core_Salinity,Lasso,RAW,6,-4.271634,16.420331,13.484169
HEI,M2_Core_Salinity,Lasso,RAW,7,0.001313,19.532278,15.773934
HEI,M2_Core_Salinity,Lasso,RAW,8,-2.911364,13.639722,11.38584
HEI,M2_Core_Salinity,Lasso,RAW,9,-0.965357,17.4914,14.85744
HEI,M2_Core_Salinity,Lasso,RAW,10,-0.033821,29.514473,18.676055
HEI,M2_Core_Salinity,Lasso,RAW,11,0.120895,17.74965,12.720633
HEI,M2_Core_Salinity,Lasso,RAW,12,-4.300181,14.192799,13.353246
HEI,M2_Core_Salinity,Lasso,RAW,13,-0.50864,14.142681,10.8933
HEI,M2_Core_Salinity,Lasso,RAW,14,0.013911,28.066697,18.195885
HEI,M2_Core_Salinity,Lasso,RAW,15,-0.767849,14.855545,11.22261
HEI,M2_Core_Salinity,Lasso,RAW,16,-2.64408,13.327478,12.035423
HEI,M2_Core_Salinity,Lasso,RAW,17,-3.376042,13.782493,11.378892
HEI,M2_Core_Salinity,Lasso,RAW,18,-0.217519,22.359592,16.76581
HEI,M2_Core_Salinity,Lasso,RAW,19,0.078179,27.620392,16.898853
HEI,M2_Core_Salinity,Lasso,RAW,20,-4.889478,10.400866,7.880614
HEI,M2_Core_Salinity,Lasso,RAW,21,-0.69492,14.874241,11.648984
HEI,M2_Core_Salinity,Lasso,RAW,22,0.22984,17.228848,10.974922
HEI,M2_Core_Salinity,Lasso,RAW,23,-0.021646,28.498463,18.021825
HEI,M2_Core_Salinity,Lasso,RAW,24,-7.200576,17.015678,13.755508
HEI,M2_Core_Salinity,Lasso,RAW,25,-0.891695,16.039656,14.341583
HEI,M2_Core_Salinity,HuberRegressor,LOG1P,1,-0.227592,7.501201,6.472047
HEI,M2_Core_Salinity,HuberRegressor,LOG1P,2,-0.273714,35.885332,19.675607
HEI,M2_Core_Salinity,HuberRegressor,LOG1P,3,-0.055237,8.891927,6.736052
HEI,M2_Core_Salinity,HuberRegressor,LOG1P,4,-8.398156,6.691988,5.080769
HEI,M2_Core_Salinity,HuberRegressor,LOG1P,5,-1.087155,16.836132,12.56745
HEI,M2_Core_Salinity,HuberRegressor,LOG1P,6,-0.275016,8.075458,6.78878
HEI,M2_Core_Salinity,HuberRegressor,LOG1P,7,-1.198417,28.979657,22.422693
HEI,M2_Core_Salinity,HuberRegressor,LOG1P,8,0.027825,6.800073,5.228657
HEI,M2_Core_Salinity,HuberRegressor,LOG1P,9,-0.391801,14.71948,10.634197
HEI,M2_Core_Salinity,HuberRegressor,LOG1P,10,-0.102481,30.478797,15.746553
HEI,M2_Core_Salinity,HuberRegressor,LOG1P,11,-0.209811,20.822269,11.748777
HEI,M2_Core_Salinity,HuberRegressor,LOG1P,12,-1.349908,9.450356,8.03778
HEI,M2_Core_Salinity,HuberRegressor,LOG1P,13,0.285678,9.731639,5.488394
HEI,M2_Core_Salinity,HuberRegressor,LOG1P,14,-0.084052,29.427825,14.461629
HEI,M2_Core_Salinity,HuberRegressor,LOG1P,15,-0.484059,13.611046,8.798543
HEI,M2_Core_Salinity,HuberRegressor,LOG1P,16,-0.036947,7.109388,5.294258
HEI,M2_Core_Salinity,HuberRegressor,LOG1P,17,-0.526357,8.139827,7.04916
HEI,M2_Core_Salinity,HuberRegressor,LOG1P,18,-0.581627,25.484617,17.503271
HEI,M2_Core_Salinity,HuberRegressor,LOG1P,19,0.032089,28.302475,14.158184
HEI,M2_Core_Salinity,HuberRegressor,LOG1P,20,-0.026399,4.341993,3.280517
HEI,M2_Core_Salinity,HuberRegressor,LOG1P,21,-0.680138,14.809236,10.075885
HEI,M2_Core_Salinity,HuberRegressor,LOG1P,22,-0.054389,20.158868,10.158506
HEI,M2_Core_Salinity,HuberRegressor,LOG1P,23,-0.169183,30.486844,16.198219
HEI,M2_Core_Salinity,HuberRegressor,LOG1P,24,-0.609839,7.539079,5.878347
HEI,M2_Core_Salinity,HuberRegressor,LOG1P,25,0.140399,10.812298,7.790574
HEI,M2_Core_Salinity,HuberRegressor,RAW,1,-0.378127,7.947828,7.239315
HEI,M2_Core_Salinity,HuberRegressor,RAW,2,-0.245171,35.480971,19.096918
HEI,M2_Core_Salinity,HuberRegressor,RAW,3,-0.339096,10.016747,9.062617
HEI,M2_Core_Salinity,HuberRegressor,RAW,4,-16.135471,9.036117,8.307194
HEI,M2_Core_Salinity,HuberRegressor,RAW,5,-1.152547,17.097841,13.052073
HEI,M2_Core_Salinity,HuberRegressor,RAW,6,-0.067861,7.390379,6.653347
HEI,M2_Core_Salinity,HuberRegressor,RAW,7,-0.658816,25.173138,21.893697
HEI,M2_Core_Salinity,HuberRegressor,RAW,8,-0.142795,7.372683,5.43708
HEI,M2_Core_Salinity,HuberRegressor,RAW,9,-0.268693,14.053427,9.989063
HEI,M2_Core_Salinity,HuberRegressor,RAW,10,-0.141698,31.016159,17.043966
HEI,M2_Core_Salinity,HuberRegressor,RAW,11,-0.148596,20.288642,11.422993
HEI,M2_Core_Salinity,HuberRegressor,RAW,12,-1.533012,9.811634,9.245002
HEI,M2_Core_Salinity,HuberRegressor,RAW,13,0.254128,9.944225,5.773897
HEI,M2_Core_Salinity,HuberRegressor,RAW,14,-0.106768,29.734549,15.713488
HEI,M2_Core_Salinity,HuberRegressor,RAW,15,-0.247291,12.478139,8.292938
HEI,M2_Core_Salinity,HuberRegressor,RAW,16,-0.360282,8.142701,6.732542
HEI,M2_Core_Salinity,HuberRegressor,RAW,17,-0.369922,7.711431,6.882919
HEI,M2_Core_Salinity,HuberRegressor,RAW,18,-0.538983,25.138708,17.384831
HEI,M2_Core_Salinity,HuberRegressor,RAW,19,-0.000922,28.781058,14.403528
HEI,M2_Core_Salinity,HuberRegressor,RAW,20,-0.212144,4.718546,4.348433
HEI,M2_Core_Salinity,HuberRegressor,RAW,21,-0.409466,13.563991,9.018656
HEI,M2_Core_Salinity,HuberRegressor,RAW,22,-0.031463,19.93851,11.044197
HEI,M2_Core_Salinity,HuberRegressor,RAW,23,-0.143248,30.146811,16.060535
HEI,M2_Core_Salinity,HuberRegressor,RAW,24,-1.039808,8.486366,7.081197
HEI,M2_Core_Salinity,HuberRegressor,RAW,25,0.0082,11.613994,9.105252
HEI,M2_Core_Salinity,SVR_RBF,LOG1P,1,-0.469646,8.207486,6.625482
HEI,M2_Core_Salinity,SVR_RBF,LOG1P,2,-0.333175,36.713398,19.050617
HEI,M2_Core_Salinity,SVR_RBF,LOG1P,3,0.247379,7.509464,6.311124
HEI,M2_Core_Salinity,SVR_RBF,LOG1P,4,-13.239922,8.237352,7.141035
HEI,M2_Core_Salinity,SVR_RBF,LOG1P,5,-1.401027,18.057744,13.946388
HEI,M2_Core_Salinity,SVR_RBF,LOG1P,6,-0.150006,7.669362,6.530191
HEI,M2_Core_Salinity,SVR_RBF,LOG1P,7,-0.100099,20.500009,13.868904
HEI,M2_Core_Salinity,SVR_RBF,LOG1P,8,-0.752993,9.131277,7.009161
HEI,M2_Core_Salinity,SVR_RBF,LOG1P,9,-0.15056,13.383158,9.256723
HEI,M2_Core_Salinity,SVR_RBF,LOG1P,10,-0.273621,32.759129,16.601411
HEI,M2_Core_Salinity,SVR_RBF,LOG1P,11,-0.143062,20.239705,11.132449
HEI,M2_Core_Salinity,SVR_RBF,LOG1P,12,-1.021103,8.764293,8.050892
HEI,M2_Core_Salinity,SVR_RBF,LOG1P,13,-0.219213,12.713897,7.440152
HEI,M2_Core_Salinity,SVR_RBF,LOG1P,14,-0.246306,31.553351,16.291368
HEI,M2_Core_Salinity,SVR_RBF,LOG1P,15,-0.166112,12.065243,8.228414
HEI,M2_Core_Salinity,SVR_RBF,LOG1P,16,0.28539,5.901857,4.570412
HEI,M2_Core_Salinity,SVR_RBF,LOG1P,17,-0.587383,8.300952,7.034741
HEI,M2_Core_Salinity,SVR_RBF,LOG1P,18,-0.586157,25.52109,18.091889
HEI,M2_Core_Salinity,SVR_RBF,LOG1P,19,-0.112393,30.341405,16.286827
HEI,M2_Core_Salinity,SVR_RBF,LOG1P,20,0.153159,3.943956,3.043088
HEI,M2_Core_Salinity,SVR_RBF,LOG1P,21,-0.594803,14.428249,9.989819
HEI,M2_Core_Salinity,SVR_RBF,LOG1P,22,-0.115021,20.730387,11.416976
HEI,M2_Core_Salinity,SVR_RBF,LOG1P,23,-0.253894,31.571965,17.324449
HEI,M2_Core_Salinity,SVR_RBF,LOG1P,24,-0.422773,7.087529,6.227535
HEI,M2_Core_Salinity,SVR_RBF,LOG1P,25,-0.205342,12.803382,9.173618
HEI,M2_Core_Salinity,SVR_RBF,RAW,1,-0.043372,6.915497,5.628826
HEI,M2_Core_Salinity,SVR_RBF,RAW,2,-0.278357,35.950668,19.097242
HEI,M2_Core_Salinity,SVR_RBF,RAW,3,0.110367,8.164438,6.875416
HEI,M2_Core_Salinity,SVR_RBF,RAW,4,-1.873847,3.700545,3.069025
HEI,M2_Core_Salinity,SVR_RBF,RAW,5,-1.455695,18.262162,14.315212
HEI,M2_Core_Salinity,SVR_RBF,RAW,6,0.00743,7.125081,5.809142
HEI,M2_Core_Salinity,SVR_RBF,RAW,7,-0.07999,20.311785,11.224465
HEI,M2_Core_Salinity,SVR_RBF,RAW,8,-0.448327,8.299935,5.911424
HEI,M2_Core_Salinity,SVR_RBF,RAW,9,-0.127361,13.247542,9.046181
HEI,M2_Core_Salinity,SVR_RBF,RAW,10,-0.181122,31.547123,15.856256
HEI,M2_Core_Salinity,SVR_RBF,RAW,11,-0.250491,21.169455,11.523534
HEI,M2_Core_Salinity,SVR_RBF,RAW,12,-0.006578,6.185094,4.926836
HEI,M2_Core_Salinity,SVR_RBF,RAW,13,-0.117766,12.17347,7.230432
HEI,M2_Core_Salinity,SVR_RBF,RAW,14,-0.17551,30.644066,15.783871
HEI,M2_Core_Salinity,SVR_RBF,RAW,15,-0.36966,13.075924,9.134937
HEI,M2_Core_Salinity,SVR_RBF,RAW,16,0.169594,6.362084,4.392971
HEI,M2_Core_Salinity,SVR_RBF,RAW,17,-0.488296,8.037699,6.86652
HEI,M2_Core_Salinity,SVR_RBF,RAW,18,-0.681506,26.276973,18.375018
HEI,M2_Core_Salinity,SVR_RBF,RAW,19,-0.091361,30.053209,15.089202
HEI,M2_Core_Salinity,SVR_RBF,RAW,20,0.132384,3.992039,3.064799
HEI,M2_Core_Salinity,SVR_RBF,RAW,21,-0.545663,14.204226,9.59496
HEI,M2_Core_Salinity,SVR_RBF,RAW,22,-0.112802,20.709741,11.015641
HEI,M2_Core_Salinity,SVR_RBF,RAW,23,-0.147714,30.205647,14.594925
HEI,M2_Core_Salinity,SVR_RBF,RAW,24,0.176221,5.393024,3.763673
HEI,M2_Core_Salinity,SVR_RBF,RAW,25,-0.156977,12.54388,9.369974
HEI,M3_Core_IonRatios,Ridge,LOG1P,1,-7.858297,20.150182,13.591772
HEI,M3_Core_IonRatios,Ridge,LOG1P,2,-0.254466,35.613158,19.946997
HEI,M3_Core_IonRatios,Ridge,LOG1P,3,0.301813,7.232806,5.942659
HEI,M3_Core_IonRatios,Ridge,LOG1P,4,-9.002896,6.903935,5.535879
HEI,M3_Core_IonRatios,Ridge,LOG1P,5,-0.993892,16.455678,13.291272
HEI,M3_Core_IonRatios,Ridge,LOG1P,6,-0.790958,9.570883,8.799503
HEI,M3_Core_IonRatios,Ridge,LOG1P,7,-0.034804,19.882331,13.042673
HEI,M3_Core_IonRatios,Ridge,LOG1P,8,-0.024111,6.97935,5.782065
HEI,M3_Core_IonRatios,Ridge,LOG1P,9,0.146478,11.526867,7.625194
HEI,M3_Core_IonRatios,Ridge,LOG1P,10,-0.097714,30.412834,15.171912
HEI,M3_Core_IonRatios,Ridge,LOG1P,11,-0.184173,20.600457,10.913293
HEI,M3_Core_IonRatios,Ridge,LOG1P,12,-1.163631,9.068058,8.505147
HEI,M3_Core_IonRatios,Ridge,LOG1P,13,0.18245,10.41109,7.067828
HEI,M3_Core_IonRatios,Ridge,LOG1P,14,-0.562644,35.331586,21.481149
HEI,M3_Core_IonRatios,Ridge,LOG1P,15,-0.152656,11.99543,7.993978
HEI,M3_Core_IonRatios,Ridge,LOG1P,16,0.248651,6.051664,4.70915
HEI,M3_Core_IonRatios,Ridge,LOG1P,17,-0.648518,8.45929,7.856074
HEI,M3_Core_IonRatios,Ridge,LOG1P,18,-0.593666,25.581427,17.603308
HEI,M3_Core_IonRatios,Ridge,LOG1P,19,0.013602,28.571477,14.93373
HEI,M3_Core_IonRatios,Ridge,LOG1P,20,0.284646,3.624862,2.816755
HEI,M3_Core_IonRatios,Ridge,LOG1P,21,-0.271798,12.884547,8.514254
HEI,M3_Core_IonRatios,Ridge,LOG1P,22,-0.137856,20.941585,12.246011
HEI,M3_Core_IonRatios,Ridge,LOG1P,23,-0.267418,31.741764,18.48024
HEI,M3_Core_IonRatios,Ridge,LOG1P,24,-1.569035,9.52384,7.582882
HEI,M3_Core_IonRatios,Ridge,LOG1P,25,0.004638,11.634828,9.348673
HEI,M3_Core_IonRatios,Ridge,RAW,1,-11.40478,23.845058,19.510618
HEI,M3_Core_IonRatios,Ridge,RAW,2,-0.207452,34.939444,23.229173
HEI,M3_Core_IonRatios,Ridge,RAW,3,-3.997274,19.350286,17.128489
HEI,M3_Core_IonRatios,Ridge,RAW,4,-29.429847,12.041587,10.48567
HEI,M3_Core_IonRatios,Ridge,RAW,5,-0.483994,14.196493,12.190305
HEI,M3_Core_IonRatios,Ridge,RAW,6,-5.449875,18.162888,15.765082
HEI,M3_Core_IonRatios,Ridge,RAW,7,-0.022024,19.759176,16.286645
HEI,M3_Core_IonRatios,Ridge,RAW,8,-2.664094,13.201543,10.74789
HEI,M3_Core_IonRatios,Ridge,RAW,9,0.169144,11.372781,9.557512
HEI,M3_Core_IonRatios,Ridge,RAW,10,-0.02181,29.342525,17.519499
HEI,M3_Core_IonRatios,Ridge,RAW,11,0.062425,18.330416,12.131575
HEI,M3_Core_IonRatios,Ridge,RAW,12,-4.736279,14.765149,13.757908
HEI,M3_Core_IonRatios,Ridge,RAW,13,-1.303879,17.477076,15.442248
HEI,M3_Core_IonRatios,Ridge,RAW,14,-0.453279,34.072786,23.446003
HEI,M3_Core_IonRatios,Ridge,RAW,15,0.068334,10.784404,9.103855
HEI,M3_Core_IonRatios,Ridge,RAW,16,-1.514566,11.070966,10.265516
HEI,M3_Core_IonRatios,Ridge,RAW,17,-2.686726,12.650495,11.149028
HEI,M3_Core_IonRatios,Ridge,RAW,18,-0.299937,23.104,17.981399
HEI,M3_Core_IonRatios,Ridge,RAW,19,0.024098,28.419061,17.809923
HEI,M3_Core_IonRatios,Ridge,RAW,20,-6.104544,11.4235,9.241872
HEI,M3_Core_IonRatios,Ridge,RAW,21,0.025104,11.280786,9.998943
HEI,M3_Core_IonRatios,Ridge,RAW,22,0.042986,19.205466,14.142404
HEI,M3_Core_IonRatios,Ridge,RAW,23,-0.339773,32.635239,20.50809
HEI,M3_Core_IonRatios,Ridge,RAW,24,-9.396156,19.158586,17.025831
HEI,M3_Core_IonRatios,Ridge,RAW,25,-0.968982,16.364034,14.688959
HEI,M3_Core_IonRatios,Lasso,LOG1P,1,-0.152798,7.269096,6.592347
HEI,M3_Core_IonRatios,Lasso,LOG1P,2,-0.216109,35.06447,18.069062
HEI,M3_Core_IonRatios,Lasso,LOG1P,3,0.345102,7.004993,5.377131
HEI,M3_Core_IonRatios,Lasso,LOG1P,4,-4.520765,5.129009,4.564748
HEI,M3_Core_IonRatios,Lasso,LOG1P,5,-1.162609,17.137757,13.487286
HEI,M3_Core_IonRatios,Lasso,LOG1P,6,-0.145628,7.654753,6.828457
HEI,M3_Core_IonRatios,Lasso,LOG1P,7,-0.036942,19.902855,10.816216
HEI,M3_Core_IonRatios,Lasso,LOG1P,8,0.205546,6.147176,4.740338
HEI,M3_Core_IonRatios,Lasso,LOG1P,9,0.12227,11.689189,7.668246
HEI,M3_Core_IonRatios,Lasso,LOG1P,10,-0.103618,30.494515,14.940216
HEI,M3_Core_IonRatios,Lasso,LOG1P,11,-0.153668,20.333394,10.512642
HEI,M3_Core_IonRatios,Lasso,LOG1P,12,-0.460941,7.451419,7.139283
HEI,M3_Core_IonRatios,Lasso,LOG1P,13,0.197027,10.317855,6.438392
HEI,M3_Core_IonRatios,Lasso,LOG1P,14,-0.091708,29.531566,15.023727
HEI,M3_Core_IonRatios,Lasso,LOG1P,15,-0.14732,11.967634,7.980611
HEI,M3_Core_IonRatios,Lasso,LOG1P,16,0.329202,5.718076,4.488866
HEI,M3_Core_IonRatios,Lasso,LOG1P,17,-0.404031,7.806844,7.060581
HEI,M3_Core_IonRatios,Lasso,LOG1P,18,-0.580894,25.478707,17.710387
HEI,M3_Core_IonRatios,Lasso,LOG1P,19,-0.004491,28.832328,14.100442
HEI,M3_Core_IonRatios,Lasso,LOG1P,20,0.301627,3.58158,3.031881
HEI,M3_Core_IonRatios,Lasso,LOG1P,21,-0.235681,12.700284,7.976044
HEI,M3_Core_IonRatios,Lasso,LOG1P,22,-0.088277,20.480266,11.289716
HEI,M3_Core_IonRatios,Lasso,LOG1P,23,-0.078065,29.274783,15.020747
HEI,M3_Core_IonRatios,Lasso,LOG1P,24,0.169065,5.416399,4.453802
HEI,M3_Core_IonRatios,Lasso,LOG1P,25,0.139661,10.816935,7.804166
HEI,M3_Core_IonRatios,Lasso,RAW,1,-13.203437,25.515294,20.44329
HEI,M3_Core_IonRatios,Lasso,RAW,2,-0.212004,35.005237,23.374632
HEI,M3_Core_IonRatios,Lasso,RAW,3,-4.377986,20.073848,17.729951
HEI,M3_Core_IonRatios,Lasso,RAW,4,-29.298525,12.015576,10.392442
HEI,M3_Core_IonRatios,Lasso,RAW,5,-0.490091,14.225623,12.213122
HEI,M3_Core_IonRatios,Lasso,RAW,6,-5.670835,18.47138,16.052515
HEI,M3_Core_IonRatios,Lasso,RAW,7,-0.030485,19.840795,16.445203
HEI,M3_Core_IonRatios,Lasso,RAW,8,-2.877858,13.581174,11.007262
HEI,M3_Core_IonRatios,Lasso,RAW,9,0.171821,11.354451,9.673003
HEI,M3_Core_IonRatios,Lasso,RAW,10,-0.059798,29.882975,17.869306
HEI,M3_Core_IonRatios,Lasso,RAW,11,0.041866,18.530302,12.394976
HEI,M3_Core_IonRatios,Lasso,RAW,12,-4.798864,14.845477,13.796047
HEI,M3_Core_IonRatios,Lasso,RAW,13,-1.381757,17.770009,15.647117
HEI,M3_Core_IonRatios,Lasso,RAW,14,-0.500803,34.625416,23.905413
HEI,M3_Core_IonRatios,Lasso,RAW,15,0.073474,10.75461,9.071625
HEI,M3_Core_IonRatios,Lasso,RAW,16,-1.586781,11.228812,10.401605
HEI,M3_Core_IonRatios,Lasso,RAW,17,-2.84763,12.923607,11.286618
HEI,M3_Core_IonRatios,Lasso,RAW,18,-0.367622,23.697856,18.245132
HEI,M3_Core_IonRatios,Lasso,RAW,19,0.017945,28.508502,17.293049
HEI,M3_Core_IonRatios,Lasso,RAW,20,-6.272924,11.558078,9.303749
HEI,M3_Core_IonRatios,Lasso,RAW,21,0.02228,11.297112,10.003952
HEI,M3_Core_IonRatios,Lasso,RAW,22,0.035894,19.276502,14.15856
HEI,M3_Core_IonRatios,Lasso,RAW,23,-0.371505,33.019457,20.643063
HEI,M3_Core_IonRatios,Lasso,RAW,24,-9.54646,19.296584,17.105985
HEI,M3_Core_IonRatios,Lasso,RAW,25,-1.164107,17.155718,15.761984
HEI,M3_Core_IonRatios,HuberRegressor,LOG1P,1,-17.456981,29.086012,16.08726
HEI,M3_Core_IonRatios,HuberRegressor,LOG1P,2,-0.270209,35.835914,20.237604
HEI,M3_Core_IonRatios,HuberRegressor,LOG1P,3,0.14449,8.006328,6.079452
HEI,M3_Core_IonRatios,HuberRegressor,LOG1P,4,-28.081465,11.771776,8.475961
HEI,M3_Core_IonRatios,HuberRegressor,LOG1P,5,-1.293843,17.650083,13.916223
HEI,M3_Core_IonRatios,HuberRegressor,LOG1P,6,-0.318788,8.212904,7.151119
HEI,M3_Core_IonRatios,HuberRegressor,LOG1P,7,-0.308528,22.357833,17.049998
HEI,M3_Core_IonRatios,HuberRegressor,LOG1P,8,-0.05837,7.095127,5.325453
HEI,M3_Core_IonRatios,HuberRegressor,LOG1P,9,0.050519,12.157575,7.804074
HEI,M3_Core_IonRatios,HuberRegressor,LOG1P,10,-0.140246,30.99642,15.736674
HEI,M3_Core_IonRatios,HuberRegressor,LOG1P,11,-0.302853,21.608125,11.478637
HEI,M3_Core_IonRatios,HuberRegressor,LOG1P,12,-1.268658,9.285541,8.305488
HEI,M3_Core_IonRatios,HuberRegressor,LOG1P,13,0.201699,10.287793,6.727551
HEI,M3_Core_IonRatios,HuberRegressor,LOG1P,14,-1.412193,43.89744,26.71692
HEI,M3_Core_IonRatios,HuberRegressor,LOG1P,15,-0.265265,12.567726,8.24271
HEI,M3_Core_IonRatios,HuberRegressor,LOG1P,16,0.00857,6.951604,5.251839
HEI,M3_Core_IonRatios,HuberRegressor,LOG1P,17,-0.705154,8.603374,7.698725
HEI,M3_Core_IonRatios,HuberRegressor,LOG1P,18,-0.652636,26.050415,17.98893
HEI,M3_Core_IonRatios,HuberRegressor,LOG1P,19,0.00504,28.695216,14.775796
HEI,M3_Core_IonRatios,HuberRegressor,LOG1P,20,-0.123653,4.543046,3.868392
HEI,M3_Core_IonRatios,HuberRegressor,LOG1P,21,-0.397017,13.503957,8.904682
HEI,M3_Core_IonRatios,HuberRegressor,LOG1P,22,-0.173161,21.263987,12.607328
HEI,M3_Core_IonRatios,HuberRegressor,LOG1P,23,-0.380602,33.128787,20.026351
HEI,M3_Core_IonRatios,HuberRegressor,LOG1P,24,-1.582745,9.549219,6.672173
HEI,M3_Core_IonRatios,HuberRegressor,LOG1P,25,-0.002714,11.677719,9.826373
HEI,M3_Core_IonRatios,HuberRegressor,RAW,1,-3.093843,13.698388,10.901499
HEI,M3_Core_IonRatios,HuberRegressor,RAW,2,-0.255596,35.629192,21.397609
HEI,M3_Core_IonRatios,HuberRegressor,RAW,3,-0.99878,12.237799,10.537914
HEI,M3_Core_IonRatios,HuberRegressor,RAW,4,-28.665648,11.889422,10.133796
HEI,M3_Core_IonRatios,HuberRegressor,RAW,5,-1.229252,17.399811,13.644903
HEI,M3_Core_IonRatios,HuberRegressor,RAW,6,-0.145442,7.654129,6.847707
HEI,M3_Core_IonRatios,HuberRegressor,RAW,7,-0.087885,20.385891,16.307692
HEI,M3_Core_IonRatios,HuberRegressor,RAW,8,-0.131871,7.337361,5.638947
HEI,M3_Core_IonRatios,HuberRegressor,RAW,9,0.023075,12.332028,8.906111
HEI,M3_Core_IonRatios,HuberRegressor,RAW,10,-0.163659,31.313042,17.466027
HEI,M3_Core_IonRatios,HuberRegressor,RAW,11,-0.311303,21.67808,12.314293
HEI,M3_Core_IonRatios,HuberRegressor,RAW,12,-1.822061,10.356331,9.560313
HEI,M3_Core_IonRatios,HuberRegressor,RAW,13,-0.068352,11.901348,9.608387
HEI,M3_Core_IonRatios,HuberRegressor,RAW,14,-0.220055,31.219276,19.82468
HEI,M3_Core_IonRatios,HuberRegressor,RAW,15,-0.184298,12.158961,8.431643
HEI,M3_Core_IonRatios,HuberRegressor,RAW,16,-0.363527,8.152407,7.192579
HEI,M3_Core_IonRatios,HuberRegressor,RAW,17,-0.508339,8.09164,7.546841
HEI,M3_Core_IonRatios,HuberRegressor,RAW,18,-0.701738,26.434577,18.25673
HEI,M3_Core_IonRatios,HuberRegressor,RAW,19,-0.04836,29.455192,16.468194
HEI,M3_Core_IonRatios,HuberRegressor,RAW,20,-2.401977,7.904907,6.129533
HEI,M3_Core_IonRatios,HuberRegressor,RAW,21,-0.300465,13.028954,9.47713
HEI,M3_Core_IonRatios,HuberRegressor,RAW,22,-0.14067,20.96746,13.049749
